진료년도,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,충남,아산시,남,10~19세,0,0,0
2023,충남,아산시,남,20~29세,0,0,0
2023,충남,아산시,남,30~39세,0,0,0
2023,충남,아산시,남,40~49세,0,0,0
2023,충남,아산시,남,50~59세,10,24,1059300
2023,충남,아산시,남,60~69세,89,2738,221699260
2023,충남,아산시,남,70~79세,327,7274,579183180
2023,충남,아산시,남,80~89세,623,11883,894136310
2023,충남,아산시,남,90~99세,118,3269,246588700
2023,충남,아산시,남,100세 이상,0,0,0
2023,충남,아산시,여,0~9세,0,0,0
2023,충남,아산시,여,10~19세,0,0,0
2023,충남,아산시,여,20~29세,0,0,0
2023,충남,아산시,여,30~39세,0,0,0
2023,충남,아산시,여,40~49세,0,0,0
2023,충남,아산시,여,50~59세,0,0,0
2023,충남,아산시,여,60~69세,99,2440,201291960
2023,충남,아산시,여,70~79세,531,10013,790538860
2023,충남,아산시,여,80~89세,1637,47816,3665475980
2023,충남,아산시,여,90~99세,595,19733,1467642910
2023,충남,아산시,여,100세 이상,13,278,19753840
2023,충남,서산시,남,0~9세,0,0,0
2023,충남,서산시,남,10~19세,0,0,0
2023,충남,서산시,남,20~29세,0,0,0
2023,충남,서산시,남,30~39세,0,0,0
2023,충남,서산시,남,40~49세,0,0,0
2023,충남,서산시,남,50~59세,12,69,4573550
2023,충남,서산시,남,60~69세,77,404,22877800
2023,충남,서산시,남,70~79세,292,1750,94677830
2023,충남,서산시,남,80~89세,619,3813,188178590
2023,충남,서산시,남,90~99세,107,893,62857160
2023,충남,서산시,남,100세 이상,0,0,0
2023,충남,서산시,여,0~9세,0,0,0
2023,충남,서산시,여,10~19세,0,0,0
2023,충남,서산시,여,20~29세,0,0,0
2023,충남,서산시,여,30~39세,0,0,0
2023,충남,서산시,여,40~49세,0,0,0
2023,충남,서산시,여,50~59세,12,114,8032640
2023,충남,서산시,여,60~69세,114,549,30450010
2023,충남,서산시,여,70~79세,480,2609,136365130
2023,충남,서산시,여,80~89세,1477,13486,763590820
2023,충남,서산시,여,90~99세,461,6602,404882680
2023,충남,서산시,여,100세 이상,13,83,3795630
2023,충남,논산시,남,0~9세,0,0,0
2023,충남,논산시,남,10~19세,0,0,0
2023,충남,논산시,남,20~29세,0,0,0
2023,충남,논산시,남,30~39세,0,0,0
2023,충남,논산시,남,40~49세,0,0,0
2023,충남,논산시,남,50~59세,17,717,58350770
2023,충남,논산시,남,60~69세,74,1655,131476440
2023,충남,논산시,남,70~79세,294,11025,939598900
2023,충남,논산시,남,80~89세,734,27594,2174670220
2023,충남,논산시,남,90~99세,199,9052,752410860
2023,충남,논산시,남,100세 이상,0,0,0
2023,충남,논산시,여,0~9세,0,0,0
2023,충남,논산시,여,10~19세,0,0,0
2023,충남,논산시,여,20~29세,0,0,0
2023,충남,논산시,여,30~39세,0,0,0
2023,충남,논산시,여,40~49세,0,0,0
2023,충남,논산시,여,50~59세,0,0,0
2023,충남,논산시,여,60~69세,76,3803,343374570
2023,충남,논산시,여,70~79세,551,18708,1493919550
2023,충남,논산시,여,80~89세,2115,99504,7968992280
2023,충남,논산시,여,90~99세,886,53415,4216244670
2023,충남,논산시,여,100세 이상,34,1176,96885020
2023,충남,계룡시,남,0~9세,0,0,0
2023,충남,계룡시,남,10~19세,0,0,0
2023,충남,계룡시,남,20~29세,0,0,0
2023,충남,계룡시,남,30~39세,0,0,0
2023,충남,계룡시,남,40~49세,0,0,0
2023,충남,계룡시,남,50~59세,0,0,0
2023,충남,계룡시,남,60~69세,0,0,0
2023,충남,계룡시,남,70~79세,10,1600,133948650
2023,충남,계룡시,남,80~89세,19,2185,182290500
2023,충남,계룡시,남,90~99세,0,0,0
2023,충남,계룡시,남,100세 이상,0,0,0
2023,충남,계룡시,여,0~9세,0,0,0
2023,충남,계룡시,여,10~19세,0,0,0
2023,충남,계룡시,여,20~29세,0,0,0
2023,충남,계룡시,여,30~39세,0,0,0
2023,충남,계룡시,여,40~49세,0,0,0
2023,충남,계룡시,여,50~59세,0,0,0
2023,충남,계룡시,여,60~69세,0,0,0
2023,충남,계룡시,여,70~79세,0,0,0
2023,충남,계룡시,여,80~89세,44,5569,474261750
2023,충남,계룡시,여,90~99세,27,3435,294524200
2023,충남,계룡시,여,100세 이상,0,0,0
2023,충남,당진시,남,0~9세,0,0,0
2023,충남,당진시,남,10~19세,0,0,0
2023,충남,당진시,남,20~29세,0,0,0
2023,충남,당진시,남,30~39세,0,0,0
2023,충남,당진시,남,40~49세,0,0,0
2023,충남,당진시,남,50~59세,0,0,0
2023,충남,당진시,남,60~69세,43,616,41056460
2023,충남,당진시,남,70~79세,304,6785,481241890
2023,충남,당진시,남,80~89세,694,14845,1019753040
2023,충남,당진시,남,90~99세,111,4147,294446780
2023,충남,당진시,남,100세 이상,0,0,0
2023,충남,당진시,여,0~9세,0,0,0
2023,충남,당진시,여,10~19세,0,0,0
2023,충남,당진시,여,20~29세,0,0,0
2023,충남,당진시,여,30~39세,0,0,0
2023,충남,당진시,여,40~49세,0,0,0
2023,충남,당진시,여,50~59세,11,28,2103630
2023,충남,당진시,여,60~69세,104,1061,61332930
2023,충남,당진시,여,70~79세,671,9437,587746920
2023,충남,당진시,여,80~89세,1658,37749,2563341950
2023,충남,당진시,여,90~99세,447,15501,1124309750
2023,충남,당진시,여,100세 이상,23,966,65490320
2023,전북,고창군,남,0~9세,0,0,0
2023,전북,고창군,남,10~19세,0,0,0
2023,전북,고창군,남,20~29세,0,0,0
2023,전북,고창군,남,30~39세,0,0,0
2023,전북,고창군,남,40~49세,0,0,0
2023,전북,고창군,남,50~59세,0,0,0
2023,전북,고창군,남,60~69세,25,1519,117882190
2023,전북,고창군,남,70~79세,191,4961,359161100
2023,전북,고창군,남,80~89세,433,14739,1082113790
2023,전북,고창군,남,90~99세,67,2476,192872030
2023,전북,고창군,남,100세 이상,0,0,0
2023,전북,고창군,여,0~9세,0,0,0
2023,전북,고창군,여,10~19세,0,0,0
2023,전북,고창군,여,20~29세,0,0,0
2023,전북,고창군,여,30~39세,0,0,0
2023,전북,고창군,여,40~49세,0,0,0
2023,전북,고창군,여,50~59세,0,0,0
2023,전북,고창군,여,60~69세,44,1346,99753810
2023,전북,고창군,여,70~79세,420,9264,605658550
2023,전북,고창군,여,80~89세,1153,32327,2231460760
2023,전북,고창군,여,90~99세,298,19973,1512432520
2023,전북,고창군,여,100세 이상,17,2161,163156100
2023,전북,무주군,남,0~9세,0,0,0
2023,전북,무주군,남,10~19세,0,0,0
2023,전북,무주군,남,20~29세,0,0,0
2023,전북,무주군,남,30~39세,0,0,0
2023,전북,무주군,남,40~49세,0,0,0
2023,전북,무주군,남,50~59세,0,0,0
2023,전북,무주군,남,60~69세,0,0,0
2023,전북,무주군,남,70~79세,43,215,3944490
2023,전북,무주군,남,80~89세,118,578,11042110
2023,전북,무주군,남,90~99세,24,104,2437640
2023,전북,무주군,남,100세 이상,0,0,0
2023,전북,무주군,여,0~9세,0,0,0
2023,전북,무주군,여,10~19세,0,0,0
2023,전북,무주군,여,20~29세,0,0,0
2023,전북,무주군,여,30~39세,0,0,0
2023,전북,무주군,여,40~49세,0,0,0
2023,전북,무주군,여,50~59세,0,0,0
2023,전북,무주군,여,60~69세,12,37,631500
2023,전북,무주군,여,70~79세,123,537,11494140
2023,전북,무주군,여,80~89세,350,1803,37278460
2023,전북,무주군,여,90~99세,83,380,7477910
2023,전북,무주군,여,100세 이상,0,0,0
2023,전북,부안군,남,0~9세,0,0,0
2023,전북,부안군,남,10~19세,0,0,0
2023,전북,부안군,남,20~29세,0,0,0
2023,전북,부안군,남,30~39세,0,0,0
2023,전북,부안군,남,40~49세,0,0,0
2023,전북,부안군,남,50~59세,0,0,0
2023,전북,부안군,남,60~69세,20,886,61912780
2023,전북,부안군,남,70~79세,138,2217,152158860
2023,전북,부안군,남,80~89세,313,5238,318736610
2023,전북,부안군,남,90~99세,52,681,42685910
2023,전북,부안군,남,100세 이상,0,0,0
2023,전북,부안군,여,0~9세,0,0,0
2023,전북,부안군,여,10~19세,0,0,0
2023,전북,부안군,여,20~29세,0,0,0
2023,전북,부안군,여,30~39세,0,0,0
2023,전북,부안군,여,40~49세,0,0,0
2023,전북,부안군,여,50~59세,0,0,0
2023,전북,부안군,여,60~69세,20,172,11063760
2023,전북,부안군,여,70~79세,308,3581,193676590
2023,전북,부안군,여,80~89세,1002,17524,1040242500
2023,전북,부안군,여,90~99세,290,11905,759379860
2023,전북,부안군,여,100세 이상,0,0,0
2023,전북,순창군,남,0~9세,0,0,0
2023,전북,순창군,남,10~19세,0,0,0
2023,전북,순창군,남,20~29세,0,0,0
2023,전북,순창군,남,30~39세,0,0,0
2023,전북,순창군,남,40~49세,0,0,0
2023,전북,순창군,남,50~59세,0,0,0
2023,전북,순창군,남,60~69세,0,0,0
2023,전북,순창군,남,70~79세,39,3475,284276480
2023,전북,순창군,남,80~89세,132,7650,624503600
2023,전북,순창군,남,90~99세,29,1208,101325850
2023,전북,순창군,남,100세 이상,0,0,0
2023,전북,순창군,여,0~9세,0,0,0
2023,전북,순창군,여,10~19세,0,0,0
2023,전북,순창군,여,20~29세,0,0,0
2023,전북,순창군,여,30~39세,0,0,0
2023,전북,순창군,여,40~49세,0,0,0
2023,전북,순창군,여,50~59세,0,0,0
2023,전북,순창군,여,60~69세,0,0,0
2023,전북,순창군,여,70~79세,81,3895,312601160
2023,전북,순창군,여,80~89세,391,31938,2647962990
2023,전북,순창군,여,90~99세,102,12802,1065564650
2023,전북,순창군,여,100세 이상,0,0,0
2023,전북,완주군,남,0~9세,0,0,0
2023,전북,완주군,남,10~19세,0,0,0
2023,전북,완주군,남,20~29세,0,0,0
2023,전북,완주군,남,30~39세,0,0,0
2023,전북,완주군,남,40~49세,0,0,0
2023,전북,완주군,남,50~59세,0,0,0
2023,전북,완주군,남,60~69세,37,3090,285360770
2023,전북,완주군,남,70~79세,122,7427,641821620
2023,전북,완주군,남,80~89세,229,18189,1559393470
2023,전북,완주군,남,90~99세,54,4124,348312590
2023,전북,완주군,남,100세 이상,0,0,0
2023,전북,완주군,여,0~9세,0,0,0
2023,전북,완주군,여,10~19세,0,0,0
2023,전북,완주군,여,20~29세,0,0,0
2023,전북,완주군,여,30~39세,0,0,0
2023,전북,완주군,여,40~49세,0,0,0
2023,전북,완주군,여,50~59세,0,0,0
2023,전북,완주군,여,60~69세,36,1564,154882510
2023,전북,완주군,여,70~79세,202,9929,820659480
2023,전북,완주군,여,80~89세,695,55240,4563227630
2023,전북,완주군,여,90~99세,260,35661,2978914870
2023,전북,완주군,여,100세 이상,12,1819,151567770
2023,전북,임실군,남,0~9세,0,0,0
2023,전북,임실군,남,10~19세,0,0,0
2023,전북,임실군,남,20~29세,0,0,0
2023,전북,임실군,남,30~39세,0,0,0
2023,전북,임실군,남,40~49세,0,0,0
2023,전북,임실군,남,50~59세,0,0,0
2023,전북,임실군,남,60~69세,15,279,20104020
2023,전북,임실군,남,70~79세,46,933,62636550
2023,전북,임실군,남,80~89세,129,2791,191799030
2023,전북,임실군,남,90~99세,25,504,34962410
2023,전북,임실군,남,100세 이상,0,0,0
2023,전북,임실군,여,0~9세,0,0,0
2023,전북,임실군,여,10~19세,0,0,0
2023,전북,임실군,여,20~29세,0,0,0
2023,전북,임실군,여,30~39세,0,0,0
2023,전북,임실군,여,40~49세,0,0,0
2023,전북,임실군,여,50~59세,0,0,0
2023,전북,임실군,여,60~69세,19,344,25023830
2023,전북,임실군,여,70~79세,141,943,35072510
2023,전북,임실군,여,80~89세,334,6407,413590280
2023,전북,임실군,여,90~99세,78,4052,295475750
2023,전북,임실군,여,100세 이상,0,0,0
2023,전북,장수군,남,0~9세,0,0,0
2023,전북,장수군,남,10~19세,0,0,0
2023,전북,장수군,남,20~29세,0,0,0
2023,전북,장수군,남,30~39세,0,0,0
2023,전북,장수군,남,40~49세,0,0,0
2023,전북,장수군,남,50~59세,0,0,0
2023,전북,장수군,남,60~69세,0,0,0
2023,전북,장수군,남,70~79세,18,95,1736540
2023,전북,장수군,남,80~89세,60,317,6727150
2023,전북,장수군,남,90~99세,16,91,1782830
2023,전북,장수군,남,100세 이상,0,0,0
2023,전북,장수군,여,0~9세,0,0,0
2023,전북,장수군,여,10~19세,0,0,0
2023,전북,장수군,여,20~29세,0,0,0
2023,전북,장수군,여,30~39세,0,0,0
2023,전북,장수군,여,40~49세,0,0,0
2023,전북,장수군,여,50~59세,0,0,0
2023,전북,장수군,여,60~69세,10,22,608890
2023,전북,장수군,여,70~79세,71,360,7335700
2023,전북,장수군,여,80~89세,232,1305,30189500
2023,전북,장수군,여,90~99세,45,200,4030930
2023,전북,장수군,여,100세 이상,0,0,0
2023,전북,진안군,남,0~9세,0,0,0
2023,전북,진안군,남,10~19세,0,0,0
2023,전북,진안군,남,20~29세,0,0,0
2023,전북,진안군,남,30~39세,0,0,0
2023,전북,진안군,남,40~49세,0,0,0
2023,전북,진안군,남,50~59세,0,0,0
2023,전북,진안군,남,60~69세,16,76,2283960
2023,전북,진안군,남,70~79세,125,723,24550080
2023,전북,진안군,남,80~89세,218,1457,38078400
2023,전북,진안군,남,90~99세,19,97,2038590
2023,전북,진안군,남,100세 이상,0,0,0
2023,전북,진안군,여,0~9세,0,0,0
2023,전북,진안군,여,10~19세,0,0,0
2023,전북,진안군,여,20~29세,0,0,0
2023,전북,진안군,여,30~39세,0,0,0
2023,전북,진안군,여,40~49세,0,0,0
2023,전북,진안군,여,50~59세,0,0,0
2023,전북,진안군,여,60~69세,36,134,2972230
2023,전북,진안군,여,70~79세,281,1966,52059400
2023,전북,진안군,여,80~89세,588,4180,103371290
2023,전북,진안군,여,90~99세,121,803,19194130
2023,전북,진안군,여,100세 이상,0,0,0
2023,전북,군산시,남,0~9세,0,0,0
2023,전북,군산시,남,10~19세,0,0,0
2023,전북,군산시,남,20~29세,0,0,0
2023,전북,군산시,남,30~39세,0,0,0
2023,전북,군산시,남,40~49세,0,0,0
2023,전북,군산시,남,50~59세,13,824,64761320
2023,전북,군산시,남,60~69세,119,3718,322555800
2023,전북,군산시,남,70~79세,491,14326,1185298030
2023,전북,군산시,남,80~89세,726,24035,1999259160
2023,전북,군산시,남,90~99세,151,6595,557499040
2023,전북,군산시,남,100세 이상,0,0,0
2023,전북,군산시,여,0~9세,0,0,0
2023,전북,군산시,여,10~19세,0,0,0
2023,전북,군산시,여,20~29세,0,0,0
2023,전북,군산시,여,30~39세,0,0,0
2023,전북,군산시,여,40~49세,0,0,0
2023,전북,군산시,여,50~59세,12,558,45755870
2023,전북,군산시,여,60~69세,156,3044,255195980
2023,전북,군산시,여,70~79세,801,23156,1896242610
2023,전북,군산시,여,80~89세,1978,92539,7566776440
2023,전북,군산시,여,90~99세,674,56829,4643305600
2023,전북,군산시,여,100세 이상,18,2391,189645220
2023,전북,남원시,남,0~9세,0,0,0
2023,전북,남원시,남,10~19세,0,0,0
2023,전북,남원시,남,20~29세,0,0,0
2023,전북,남원시,남,30~39세,0,0,0
2023,전북,남원시,남,40~49세,0,0,0
2023,전북,남원시,남,50~59세,0,0,0
2023,전북,남원시,남,60~69세,34,623,47317600
2023,전북,남원시,남,70~79세,137,2468,176113670
2023,전북,남원시,남,80~89세,343,8404,589701150
2023,전북,남원시,남,90~99세,87,2879,199309940
2023,전북,남원시,남,100세 이상,0,0,0
2023,전북,남원시,여,0~9세,0,0,0
2023,전북,남원시,여,10~19세,0,0,0
2023,전북,남원시,여,20~29세,0,0,0
2023,전북,남원시,여,30~39세,0,0,0
2023,전북,남원시,여,40~49세,0,0,0
2023,전북,남원시,여,50~59세,0,0,0
2023,전북,남원시,여,60~69세,26,132,4816400
2023,전북,남원시,여,70~79세,260,4800,303944750
2023,전북,남원시,여,80~89세,1078,43979,3246150910
2023,전북,남원시,여,90~99세,324,23310,1781027630
2023,전북,남원시,여,100세 이상,14,381,22016100
2023,전북,익산시,남,0~9세,0,0,0
2023,전북,익산시,남,10~19세,0,0,0
2023,전북,익산시,남,20~29세,0,0,0
2023,전북,익산시,남,30~39세,0,0,0
2023,전북,익산시,남,40~49세,0,0,0
2023,전북,익산시,남,50~59세,17,296,26904900
2023,전북,익산시,남,60~69세,137,2446,240206530
2023,전북,익산시,남,70~79세,601,10975,993294200
2023,전북,익산시,남,80~89세,1016,24634,2149786060
2023,전북,익산시,남,90~99세,208,7020,586967520
2023,전북,익산시,남,100세 이상,0,0,0
2023,전북,익산시,여,0~9세,0,0,0
2023,전북,익산시,여,10~19세,0,0,0
2023,전북,익산시,여,20~29세,0,0,0
2023,전북,익산시,여,30~39세,0,0,0
2023,전북,익산시,여,40~49세,0,0,0
2023,전북,익산시,여,50~59세,17,447,41365350
2023,전북,익산시,여,60~69세,230,2934,245750680
2023,전북,익산시,여,70~79세,1071,25646,2222492890
2023,전북,익산시,여,80~89세,2963,102641,8548032520
2023,전북,익산시,여,90~99세,878,49949,4097100220
2023,전북,익산시,여,100세 이상,24,2248,182494490
2023,전북,전주완산구,남,0~9세,0,0,0
2023,전북,전주완산구,남,10~19세,0,0,0
2023,전북,전주완산구,남,20~29세,0,0,0
2023,전북,전주완산구,남,30~39세,0,0,0
2023,전북,전주완산구,남,40~49세,0,0,0
2023,전북,전주완산구,남,50~59세,21,299,28288020
2023,전북,전주완산구,남,60~69세,168,4040,332504970
2023,전북,전주완산구,남,70~79세,852,21030,1801200430
2023,전북,전주완산구,남,80~89세,1434,43558,3559731140
2023,전북,전주완산구,남,90~99세,299,22604,1870871120
2023,전북,전주완산구,남,100세 이상,0,0,0
2023,전북,전주완산구,여,0~9세,0,0,0
2023,전북,전주완산구,여,10~19세,0,0,0
2023,전북,전주완산구,여,20~29세,0,0,0
2023,전북,전주완산구,여,30~39세,0,0,0
2023,전북,전주완산구,여,40~49세,0,0,0
2023,전북,전주완산구,여,50~59세,25,1080,96076130
2023,전북,전주완산구,여,60~69세,209,5157,454850270
2023,전북,전주완산구,여,70~79세,1415,32585,2750193700
2023,전북,전주완산구,여,80~89세,3613,190550,15720120580
2023,전북,전주완산구,여,90~99세,1147,114062,9313900110
2023,전북,전주완산구,여,100세 이상,55,6527,532919550
2023,전북,전주덕진구,남,0~9세,0,0,0
2023,전북,전주덕진구,남,10~19세,0,0,0
